Symbol,Security_x,GICS Sector,GICS Sub-Industry,US HQ City,US HQ State,Date Added S&P500,CIK,Founded,Filing Accession No.,Filing Date No.,Fiscal Year,Source Form,Revenue (Millions USD),Net Income (Millions USD),Total Liabilities (Millions USD),Total Shareholders Equity (Millions USD),Cash Flow from Operating (Millions USD),Debt-to-Equity Ratio (%),Debt-to-Equity Ratio (%) Category,Last Adjusted Close 2023 (USD),Total Return 2023 (USD),Rolling 3-Year Beta vs. SP500,Annual Volatility,Annual Volatility Category,Mean Daily Volume,State FIPS,Population Total,Median Household Income,Median Household Income Category,Unemployment Rate (%),Education Age 25+ Total,Education Level < 9th Grade,Education Level < 9th Grade (%),Education Level 9 - 12th Grad No Diploma,Education Level 9 - 12th Grad No Diploma (%),Education Level High School Graduate,Education Level High School Graduate (%),Education Level Some College No Degree,Education Level Some College No Degree (%),Education Level Associates Degree,Education Level Associates Degree (%),Education Level Bachelors,Education Level Bachelors (%),Education Level Graduate & Professional,Education Level Graduate & Professional (%),State,Median Earnings All Workers Age 25+ (USD),Median Earnings Less Than High School Diploma (USD),Median Earnings High School Diploma (USD),Median Earnings Some College or Associates (USD),Median Earnings Bachelors (USD),Median Earnings Graduate & Professional (USD),SeriesID,Sector Inflation Rate (YoY),Sector Inflation Rate (YoY) Category,US CPI (Annualized),US Consumer Inflation (Mean),US Market Volatility (Mean),Effective Fed Funds Rate (Mean)
DOV,Dover Corporation,Industrials,Industrial Machinery & Supplies & Components,Downers Grove,Illinois,1985-10-31,0000029905,1955,0000029905-24-000008,2024-02-09,2023,10-K,8438.13,1056.83,11348.51,5106.6,1336.35,2.222322093,High,150.8243865966797,0.1550664666227206,0.9861467158035344,0.2343119532818691,Medium,833323.2,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
DOW,Dow Inc.,Materials,Commodity Chemicals,Midland,Michigan,2019-04-01,0001751788,1897,0001751788-24-000010,2024-01-31,2023,10-K,44622.0,660.0,57967.0,18607.0,5196.0,3.115332939,High,49.07735443115234,0.1324549736500897,0.8648424404757465,0.2210479820664053,Medium,4543639.2,26,10037261,69183,Medium,4.463591355,7007856,104201,1.4869169686135104,15850,0.2261747387503396,25446,0.3631067761666335,89850,1.2821325095721143,91676,1.308188981052122,106832,1.5244605482761062,2066444,29.48753513200043,26,49307,32015,36823,42435,64810,81852,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
DPZ,Domino's,Consumer Discretionary,Restaurants,Ann Arbor,Michigan,2020-05-12,0001286681,1960,0000950170-24-019725,2024-02-26,2023,10-K,4537.16,452.26,5745.27,-4070.37,475.32,-1.411485934,Negative,402.0628662109375,0.2322891123162633,0.7206570877665485,0.2938683723341427,Medium,674438.4,26,10037261,69183,Medium,4.463591355,7007856,104201,1.4869169686135104,15850,0.2261747387503396,25446,0.3631067761666335,89850,1.2821325095721143,91676,1.308188981052122,106832,1.5244605482761062,2066444,29.48753513200043,26,49307,32015,36823,42435,64810,81852,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
DRI,Darden Restaurants,Consumer Discretionary,Restaurants,Orlando,Florida,1995-05-31,0000940944,1938,0000940944-24-000035,2024-07-19,2023,10-K,10487.8,981.9,8040.0,2201.5,1552.8,3.652055417,High,155.19241333007812,0.2139527056060042,0.9329971646107784,0.1774726702326608,Medium,1187945.6,12,22610726,73311,Medium,4.109937286125529,16421870,312184,1.9010258880383293,98769,0.6014479471582712,153581,0.9352223589639912,271004,1.6502627289096798,188268,1.1464467810304186,202932,1.2357423362869149,4778927,29.100991543594,12,46301,30360,36384,42629,58009,76981,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
DTE,DTE Energy,Utilities,Multi-Utilities,Detroit,Michigan,1957-03-04,0000936340,1995,0000936340-24-000076,2024-02-08,2023,10-K,12745.0,1397.0,44755.0,11050.0,3220.0,4.050226244,High,103.85481262207033,-0.030851449,0.4658629653805456,0.1945624474633764,Medium,1291717.2,26,10037261,69183,Medium,4.463591355,7007856,104201,1.4869169686135104,15850,0.2261747387503396,25446,0.3631067761666335,89850,1.2821325095721143,91676,1.308188981052122,106832,1.5244605482761062,2066444,29.48753513200043,26,49307,32015,36823,42435,64810,81852,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
DUK,Duke Energy,Utilities,Electric Utilities,Charlotte,North Carolina,1976-06-30,0001326160,1904,0001326160-24-000037,2024-02-23,2023,10-K,28674.0,2841.0,176893.0,49112.0,9878.0,3.601828474,High,90.76081848144533,-0.022999768,0.3842919758893955,0.1808315604358347,Medium,3109659.6,37,10835491,70804,Medium,4.032363126997053,7487552,118762,1.5861258793261137,34558,0.4615393656030702,68501,0.9148650987665928,150247,2.006623793731249,111314,1.4866541160582256,105374,1.4073224466421068,1948814,26.027385185438444,37,48491,30665,36723,41941,62338,77838,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
DVA,DaVita,Health Care,Health Care Services,Denver,Colorado,2008-07-31,0000927066,1979,0000927066-24-000013,2024-02-14,2023,10-K,12140.15,691.53,14150.23,1056.1,2059.03,13.39857021,High,104.76000213623048,0.3997863076216064,0.5304653389859703,0.3625973477655441,High,843462.4,8,5877610,92911,High,3.7953254396327263,4135123,60270,1.457514081201454,14508,0.3508480884365471,29603,0.7158916433682868,44643,1.079605129037274,26118,0.6316136182648013,42569,1.0294494262927607,859030,20.773989068765307,8,59076,39959,42541,49707,73072,86024,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
DVN,Devon Energy,Energy,Oil & Gas Exploration & Production,Oklahoma City,Oklahoma,2000-08-30,0001090012,1971,0000950170-24-021781,2024-02-28,2023,10-K,15258.0,3747.0,24490.0,12061.0,6544.0,2.030511566,High,42.850189208984375,-0.172673597,1.078376137857037,0.3390787605960013,High,9007493.2,40,4053824,62138,Medium,4.586124151136113,2684421,43726,1.6288801197725693,11210,0.4175947066425125,25977,0.9676947095854188,55650,2.0730727408256757,42151,1.5702082497492011,51228,1.9083444809886376,867739,32.32499671251268,40,44059,30289,35929,41685,55663,68832,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
DXCM,Dexcom,Health Care,Health Care Equipment,San Diego,California,2020-05-12,0001093557,1999,0001093557-24-000021,2024-02-08,2023,10-K,3622.3,541.5,4195.9,2068.6,748.5,2.02837668,High,124.08999633789062,0.081582783,1.3283440007029372,0.4038263697796107,High,3334021.6,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
EA,Electronic Arts,Communication Services,Interactive Home Entertainment,Redwood City,California,2002-07-22,0000712515,1982,0000712515-24-000023,2024-05-22,2023,10-K,7426.0,802.0,6166.0,7293.0,1550.0,0.845468257,Low,135.57867431640625,0.1209893660809049,0.5844793546996678,0.2054672298712282,Medium,2171440.4,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUUR0000SEED,0.58,High,4.12,2.6,16.85,5.026
EBAY,eBay Inc.,Consumer Discretionary,Broadline Retail,San Jose,California,2002-07-22,0001065088,1995,0001065088-24-000036,2024-02-28,2023,10-K,10112.0,2767.0,15224.0,6396.0,2426.0,2.380237649,High,42.293643951416016,0.05914935,1.1414031097334958,0.2778755668806437,Medium,5383482.0,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
ECL,Ecolab,Materials,Specialty Chemicals,Saint Paul,Minnesota,1989-01-31,0000031462,1923,0001558370-24-001581,2024-02-23,2023,10-K,3571.6,1372.3,13774.4,8044.7,2411.8,1.712232899,Moderate,194.97299194335935,0.3639759620419134,1.0530569346664878,0.2069156665261388,Medium,1073320.4,27,5737915,85086,High,3.042486024857068,3941575,61230,1.5534399320068752,8058,0.2044360439671958,10795,0.2738752909687117,35938,0.9117675041068608,24105,0.6115575626494485,33839,0.8585146800454133,969536,24.59767986147669,27,56612,36832,42435,50406,71254,83613,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
ED,Consolidated Edison,Utilities,Multi-Utilities,New York City,New York,1957-03-04,0001047862,1823,0001047862-24-000012,2024-02-15,2023,10-K,14663.0,2519.0,66331.0,21158.0,2156.0,3.135031667,High,85.64781188964844,-0.015868616,0.3543241645470033,0.1798285031170813,Medium,1914561.2,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
EFX,Equifax,Industrials,Research & Consulting Services,Atlanta,Georgia,1997-06-19,0000033185,1899,0000033185-24-000017,2024-02-22,2023,10-K,5265.2,545.3,7592.5,4534.1,1116.8,1.674532983,Moderate,244.4637451171875,0.2563143196302662,1.1747231917718028,0.2836670051840253,Medium,835353.2,13,11029227,74632,Medium,4.422478233161034,7448119,149460,2.0066811499655146,40095,0.538323837,69882,0.9382503152809456,154841,2.0789275788960944,115913,1.5562721272310498,117459,1.5770290458570817,2102473,28.22824125124746,13,49406,31156,36820,43051,64185,81353,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
EG,Everest Group,Financials,Reinsurance,Dallas,Texas,2017-06-19,0001095073,1973,0001095073-24-000009,2024-02-28,2023,10-K,14587.0,2517.0,36197.0,13202.0,4553.0,2.741781548,High,342.6271973,0.080061295,0.62820565,0.266657306452606,Medium,340051.2,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
EIX,Edison International,Utilities,Electric Utilities,Rosemead,California,1957-03-04,0000827052,1886,0000827052-24-000013,2024-02-22,2023,10-K,16338.0,1407.0,63814.0,15501.0,3401.0,4.11676666,High,66.44689941,0.1617110509654349,0.6269391609830073,0.2239854217753845,Medium,1845956.4,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
EL,Estée Lauder Companies (The),Consumer Staples,Personal Care Products,New York City,New York,2006-01-05,0001001250,1946,0001001250-24-000116,2024-08-19,2023,10-K,15910.0,1010.0,23415.0,5585.0,1731.0,4.192479857,High,141.1204071044922,-0.414995808,1.2860068797686677,0.40912626,High,2271958.8,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CUUR0000SAF11,5.02,High,4.12,2.6,16.85,5.026
ELV,Elevance Health,Health Care,Managed Health Care,Indianapolis,Indiana,2002-07-25,0001156039,1946,0001156039-24-000015,2024-02-21,2023,10-K,171340.0,5987.0,69523.0,39306.0,8061.0,1.768763039,Moderate,458.8267211914063,-0.048924533,0.570481574,0.2415078029501679,Medium,1163489.6,18,6862199,69477,Medium,3.6405304730709647,4614970,74753,1.619793844813726,9506,0.2059818373683902,25916,0.5615637804796131,103154,2.235204129170937,70032,1.517496321752904,73283,1.5879409833650056,1568414,33.98535635117888,18,48641,33420,39496,46180,60573,74916,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
EMN,Eastman Chemical Company,Materials,Specialty Chemicals,Kingsport,Tennessee,1994-01-01,0000915389,1920,0000915389-24-000016,2024-02-14,2023,10-K,9210.0,894.0,9103.0,5458.0,1374.0,1.667827043,Moderate,84.12681579589844,0.1369543600261815,1.128203222881416,0.2800472402672972,Medium,938505.2,47,7126489,67631,Medium,3.963759530266556,4931967,79187,1.6055865742816204,22074,0.4475699046648123,35341,0.7165700824843313,111244,2.25557064757327,69931,1.4179129746812986,86898,1.7619339302148616,1611466,32.673900697226884,47,47036,30634,37693,42844,61189,74239,CUSR0000SACL1E,0.88,High,4.12,2.6,16.85,5.026
EMR,Emerson Electric,Industrials,Electrical Components & Equipment,Ferguson,Missouri,1965-03-31,0000032604,1890,0000032604-24-000041,2024-11-12,2023,10-K,4117.0,142.0,42746.0,20689.0,637.0,2.066122094,High,94.33591461,0.036994691,0.916217422948562,0.2290603993314965,Medium,3120404.8,29,6196156,68545,Medium,3.4240465272622247,4255810,50627,1.1895972799537573,6661,0.1565154459433104,14444,0.3393948508039597,74503,1.7506185661483948,64882,1.524551143025652,64608,1.518112885678637,1314700,30.891886620878285,29,47569,31777,37420,43300,61418,72423,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
ENPH,Enphase Energy,Information Technology,Semiconductor Materials & Equipment,Fremont,California,2021-01-07,0001463101,2006,0001463101-24-000024,2024-02-09,2023,10-K,2290.79,438.94,2399.39,983.62,696.78,2.439346496,High,132.13999938964844,-0.478346687,1.7566174014999634,0.6095126426472922,High,4377412.0,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
EOG,EOG Resources,Energy,Oil & Gas Exploration & Production,Houston,Texas,2000-11-02,0000821189,1999,0000821189-24-000011,2024-02-22,2023,10-K,24186.0,7594.0,43857.0,28090.0,11340.0,1.561302955,Moderate,114.68628692626952,0.019653903380145,0.7664868460625008,0.2921017846627931,Medium,3316551.6,48,30503301,75780,Medium,4.394172351,20029447,593529,2.9632820117300294,218681,1.0917974919627087,405985,2.026940633957593,539488,2.6934742631686235,259479,1.2954875888485589,301631,1.5059377325794363,5270493,26.313721991425925,48,50193,30388,37086,45447,66474,83517,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
EPAM,EPAM Systems,Information Technology,IT Consulting & Other Services,Newtown,Pennsylvania,2021-12-14,0001352010,1993,0001352010-24-000008,2024-02-22,2023,10-K,4690.54,417.08,880.89,3470.89,562.63,0.253793696,Low,297.3399963378906,-0.102830293,1.6201700460342578,0.4275394542093357,High,501155.2,42,12961683,73824,Medium,4.238358097650372,9171006,124489,1.357419240593671,21923,0.2390468395724526,38000,0.4143493091161428,148416,1.6183175542574064,110152,1.2010896078358253,125673,1.3703294927513952,3181388,34.68962946922072,42,51475,32598,40336,46281,65678,83961,CUSR0000SEEE,-2.03,Deflation,4.12,2.6,16.85,5.026
EQIX,Equinix,Real Estate,Data Center REITs,Redwood City,California,2015-03-20,0001101239,1998,0001628280-24-005350,2024-02-16,2023,10-K,8188.14,969.18,20137.22,12488.89,3216.59,1.612410711,Moderate,776.3294677734375,0.2398934029786961,0.9056924,0.2422575399590176,Medium,399074.8,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
EQR,Equity Residential,Real Estate,Multi-Family Residential REITs,Chicago,Illinois,2001-12-03,0000906107,1969,0000950170-24-015907,2024-02-15,2023,10-K,2873.96,835.44,8456.19,11085.83,1532.8,0.762792682,Low,57.06988143920898,0.086361617,0.7791066735049237,0.2243878381183408,Medium,1969303.2,17,12549689,80306,High,4.719960871,8710996,187043,2.147205669707574,41063,0.4713927087097732,94774,1.0879812136293026,129093,1.4819545319501926,85402,0.980393057,116112,1.3329359811438326,2373516,27.24735495229248,17,53090,34096,40285,46555,71127,86416,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
EQT,EQT Corporation,Energy,Oil & Gas Exploration & Production,Pittsburgh,Pennsylvania,2022-10-03,0000033213,1888,0000033213-24-000008,2024-02-14,2023,10-K,6908.92,1735.23,10504.28,14773.2,3178.85,0.711036201,Low,37.637996673583984,0.2353807141714614,0.9701962816977888,0.3688851719691867,High,6045452.8,42,12961683,73824,Medium,4.238358097650372,9171006,124489,1.357419240593671,21923,0.2390468395724526,38000,0.4143493091161428,148416,1.6183175542574064,110152,1.2010896078358253,125673,1.3703294927513952,3181388,34.68962946922072,42,51475,32598,40336,46281,65678,83961,CPIENGNS,-5.02,Deflation,4.12,2.6,16.85,5.026
ERIE,Erie Indemnity,Financials,Insurance Brokers,Erie,Pennsylvania,2024-09-23,0000922621,1925,0000922621-24-000006,2024-02-26,2023,10-K,3268.94,446.06,809.13,1662.84,381.2,0.486595223,Low,327.0907287597656,0.3974853603227717,0.6037888773238331,0.2886678485996087,Medium,137949.6,42,12961683,73824,Medium,4.238358097650372,9171006,124489,1.357419240593671,21923,0.2390468395724526,38000,0.4143493091161428,148416,1.6183175542574064,110152,1.2010896078358253,125673,1.3703294927513952,3181388,34.68962946922072,42,51475,32598,40336,46281,65678,83961,DIFSRG3A086NBEA,4.29,High,4.12,2.6,16.85,5.026
ES,Eversource Energy,Utilities,Electric Utilities,Hartford,Connecticut,2009-07-24,0000072741,1966,0000072741-24-000005,2024-02-14,2023,10-K,11910.7,-434.7,55612.25,14173.89,1646.16,3.923570029,High,56.81525039672852,-0.237722668,0.5062874165050482,0.2390213562931463,Medium,2190315.2,9,3617176,91665,High,4.594889379948432,2559922,39757,1.5530551321485575,15668,0.6120498983953417,22477,0.8780345651156559,38306,1.4963737176367091,21276,0.8311190731592604,29771,1.1629651215935486,697368,27.241767522604203,9,60473,32471,42120,49709,75975,91993,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
ESS,Essex Property Trust,Real Estate,Multi-Family Residential REITs,San Mateo,California,2014-04-02,0000920522,1971,0000920522-24-000033,2024-02-23,2023,10-K,1669.39,430.71,6735.24,5422.75,980.06,1.242034023,Moderate,234.9503936767578,0.2232571493534005,0.7931814351440997,0.2578434874523397,Medium,443063.2,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,"CUUR0000SEHA, CUUR0000SEHC",7.71,High,4.12,2.6,16.85,5.026
ETN,Eaton Corporation,Industrials,Electrical Components & Equipment,Beachwood,Ohio,1957-03-04,0001551182,1911,0001551182-24-000006,2024-02-29,2023,10-K,23196.0,3218.0,38432.0,19036.0,3624.0,2.018911536,High,235.5039825439453,0.5543150097449396,0.9659235072789358,0.2646123833265799,Medium,2003374.8,39,11785935,67769,Medium,4.038141849854832,8172692,104311,1.276335875620909,12447,0.1522998786691092,24177,0.2958266382729215,139355,1.7051297173562887,105606,1.292181327768133,137764,1.6856624475754134,2738069,33.502657386329986,39,50072,31513,37990,44817,64933,80099,CUSR0000SAS4,10.77,High,4.12,2.6,16.85,5.026
ETR,Entergy,Utilities,Electric Utilities,New Orleans,Louisiana,1957-03-04,0000065984,1913,0000065984-24-000012,2024-02-23,2023,10-K,12147.41,2356.54,59703.4,14622.65,4294.33,4.082939823,High,47.59867858886719,-0.031863215,0.523680242,0.2101305428425122,Medium,3024226.4,22,4573749,58229,Medium,4.875498994633832,3102893,52431,1.6897456663829529,15669,0.5049803522067954,31669,1.020628168615547,80825,2.604827172577333,65442,2.109064025088845,77429,2.495380923544576,1081053,34.84016367950812,22,44339,28345,36132,41417,57107,68554,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
ETSY,Etsy,Consumer Discretionary,Broadline Retail,New York City,New York,2020-09-21,0001370637,2005,0001370637-24-000013,2024-02-22,2023,10-K,2748.38,307.57,3229.11,-543.72,705.51,-5.938920768,Negative,81.05000305175781,-0.286280338,1.9101402579330435,0.4588763974954498,High,3532035.2,36,19571216,82095,High,5.012532493757498,13885155,409137,2.946578558179581,116055,0.8358207020375357,151601,1.0918207250837315,278007,2.002188668401613,162577,1.170869176469402,177772,1.2803025965500563,3692296,26.59168010728004,36,55643,30707,39771,47596,74504,91457,CPIRECNS,4.02,High,4.12,2.6,16.85,5.026
EVRG,Evergy,Utilities,Electric Utilities,Kansas City,Missouri,2018-06-05,0001711269,1909,0001711269-24-000007,2024-02-29,2023,10-K,5508.2,731.3,30976.1,9663.1,1980.2,3.205606896,High,48.41535186767578,-0.132768517,0.4798380445627582,0.2099807154104079,Medium,1713228.4,29,6196156,68545,Medium,3.4240465272622247,4255810,50627,1.1895972799537573,6661,0.1565154459433104,14444,0.3393948508039597,74503,1.7506185661483948,64882,1.524551143025652,64608,1.518112885678637,1314700,30.891886620878285,29,47569,31777,37420,43300,61418,72423,CUSR0000SEHF,2.54,High,4.12,2.6,16.85,5.026
EW,Edwards Lifesciences,Health Care,Health Care Equipment,Irvine,California,2011-04-01,0001099800,1958,0001099800-24-000004,2024-02-12,2023,10-K,6004.8,1402.4,2643.8,6650.0,895.8,0.39756391,Low,76.25,0.0266595320644658,0.9938229367927384,0.2797475524208885,Medium,3576623.6,6,38965193,95521,High,5.516376425939725,26969649,1031981,3.826453210421834,389392,1.443815601752919,685526,2.5418424985805337,622176,2.3069488223595345,269377,0.9988153720502628,334480,1.2402089474727684,6266484,23.235319080348432,6,54363,31490,40803,49673,78278,104353,CPIMEDSL,0.46,High,4.12,2.6,16.85,5.026
